ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Duration of Case (days),Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
1645,368,6/16/2022 12:41,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40216,Undisclosed,21
1726,74,6/30/2022 15:56,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,18
1734,437,6/8/2022 15:08,Transportation,Ride Coordination,Organization 269,,,,,Female,20
1736,60,6/14/2022 12:30,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Male,22
1737,179,6/13/2022 16:06,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,19
1747,42,6/16/2022 15:30,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40216,Female,20
1755,60,6/15/2022 19:22,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Male,22
1844,437,6/1/2022 19:16,Transportation,Ride Coordination,Organization 269,,,,,Female,20
1897,179,6/23/2022 13:15,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,19
1900,567,6/16/2022 13:16,Transportation,Ride Coordination,Organization 269,0.27,,,,Undisclosed,16
1947,179,6/22/2022 12:40,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,19
1957,435,6/10/2022 17:06,Transportation,Ride Coordination,Organization 269,,,,,Female,22
1997,170,6/21/2022 13:26,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,21
2010,563,6/21/2022 17:35,Transportation,Ride Coordination,Organization 269,,,,,Male,22
2014,170,6/17/2022 19:03,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,21
2021,437,6/15/2022 12:15,Transportation,Ride Coordination,Organization 269,,,,,Female,20
2024,563,6/10/2022 16:00,Transportation,Ride Coordination,Organization 269,,,,,Male,22
2048,830,6/10/2022 17:36,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,20
2070,581,6/8/2022 20:39,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,22
2075,368,6/24/2022 19:48,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40216,Undisclosed,21
2151,182,6/24/2022 17:51,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Undisclosed,22
2153,368,6/23/2022 20:10,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40216,Undisclosed,21
2194,60,6/13/2022 18:23,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Male,22
2196,60,6/15/2022 18:46,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Male,22
2229,182,6/15/2022 12:41,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Undisclosed,22
2240,37,6/30/2022 17:00,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,18
2260,567,6/21/2022 17:14,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,16
2325,196,6/28/2022 14:54,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,17
2338,206,6/27/2022 12:29,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,18
2354,60,6/14/2022 18:24,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Male,22
2356,756,6/9/2022 17:36,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,21
2363,437,6/24/2022 11:22,Transportation,Ride Coordination,Organization 269,,,,,Female,20
2378,73,6/30/2022 15:58,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,18
2385,60,6/15/2022 12:45,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Male,22
2447,182,6/23/2022 18:45,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Undisclosed,22
2460,546,6/22/2022 12:42,Transportation,Ride Coordination,Organization 269,,,,,Male,18
2492,179,6/15/2022 14:45,Transportation,Ride Coordination,Organization 269,1.21,,,,Undisclosed,19
2505,182,6/16/2022 17:17,Transportation,Ride Coordination,Organization 269,0.1,Jefferson County,,40203,Undisclosed,22
2553,368,6/24/2022 17:52,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40216,Undisclosed,21
2575,170,6/29/2022 16:14,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,21
2591,437,6/10/2022 12:48,Transportation,Ride Coordination,Organization 269,,,,,Female,20
2695,170,6/16/2022 12:45,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,21
2780,546,6/16/2022 17:18,Transportation,Ride Coordination,Organization 269,0.1,,,,Male,18
2853,546,6/21/2022 12:51,Transportation,Ride Coordination,Organization 269,,,,,Male,18
2905,795,6/13/2022 17:24,Transportation,Ride Coordination,Organization 269,3.1,,,,Undisclosed,18
2923,435,6/7/2022 14:45,Transportation,Ride Coordination,Organization 269,9.23,,,,Female,22
2928,179,6/21/2022 12:52,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,19
2940,206,6/29/2022 12:53,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,18
2970,170,6/27/2022 13:09,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,21
3003,60,6/17/2022 18:54,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Male,22
3125,60,6/17/2022 12:41,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Male,22
3187,581,6/21/2022 13:42,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,22
3222,437,6/13/2022 12:18,Transportation,Ride Coordination,Organization 269,3.23,,,,Female,20
3225,581,6/9/2022 16:51,Transportation,Ride Coordination,Organization 269,7.13,,,,Undisclosed,22
3251,170,6/22/2022 18:38,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,21
3275,179,6/16/2022 12:33,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,19
3276,753,6/10/2022 16:42,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,19
3302,563,6/16/2022 14:44,Transportation,Ride Coordination,Organization 269,0.21,,,,Male,22
3304,179,6/13/2022 16:09,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,19
3342,1008,6/3/2022 19:49,Transportation,Ride Coordination,Organization 269,,,,,,
3388,170,6/29/2022 12:37,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,21
3448,170,6/28/2022 12:36,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,21
3479,563,6/9/2022 2:41,Transportation,Ride Coordination,Organization 269,,,,,Male,22
3505,546,6/10/2022 15:51,Transportation,Ride Coordination,Organization 269,,,,,Male,18
3506,435,6/24/2022 13:10,Transportation,Ride Coordination,Organization 269,,,,,Female,22
3608,170,6/17/2022 12:55,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,21
3621,73,6/29/2022 16:16,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,18
3648,546,6/14/2022 13:30,Transportation,Ride Coordination,Organization 269,,,,,Male,18
3656,60,6/13/2022 12:39,Transportation,Ride Coordination,Organization 269,,Jefferson County,,40203,Male,22
3690,28,6/30/2022 19:19,Transportation,Ride Coordination,Organization 269,,,,,Undisclosed,18
3893,1230,5/26/2022 19:13,Transportation,Ride Coordination,Organization 269,21.05,,,,Female,22
3904,1264,5/18/2022 16:33,Transportation,Ride Coordination,Organization 269,29.18,,,,Undisclosed,18
3974,1265,5/18/2022 15:44,Transportation,Ride Coordination,Organization 269,29.21,,,,Undisclosed,19
3834,1294,5/3/2022 14:23,Transportation,Ride Coordination,Organization 269,44.28,,,,Male,18
3882,1339,3/8/2022 18:21,Transportation,Ride Coordination,Organization 269,100.12,,,,Undisclosed,21
2131,250,9/28/2021 14:43,Education,Tuition Assistance,Organization 271,,Jefferson County,KY,40214,Female,22
1593,840,5/4/2022 18:29,Housing & Shelter,Permanent Housing,Organization 273,,Jefferson County,KY,40211,Female,41
2023,242,5/23/2022 20:33,Employment,Job Search/Placement,Organization 273,,Jefferson County,,40216,Undisclosed,27
3837,1359,3/2/2021 13:27,Housing & Shelter,Permanent Housing,Organization 286,477.97,Jefferson County,KY,40258,Female,31
3907,1342,3/1/2022 18:47,Employment,Job Search/Placement,Organization 287,92.87,Jefferson County,KY,40211,Male,23
1691,568,6/15/2022 15:07,Legal,Family Law,Organization 291,,Jefferson County,KY,40214,Female,52
1881,699,5/11/2022 18:25,Individual & Family Support,Parenting Education,Organization 291,,Jefferson County,KY,40217,Female,23
1913,888,6/8/2022 19:51,Employment,Job Search/Placement,Organization 291,,Jefferson County,KY,40272,Female,26
2156,975,4/26/2022 19:43,Education,Early Childhood Education,Organization 291,2,Jefferson County,KY,40272,Female,28
2266,568,6/15/2022 15:41,Employment,Career Skills Development,Organization 291,,Jefferson County,KY,40214,Female,52
2438,963,6/6/2022 18:56,Legal,Housing Law,Organization 291,,Jefferson County,KY,40220,Female,27
2518,699,5/11/2022 18:18,Education,Early Childhood Education,Organization 291,0,Jefferson County,KY,40217,Female,23
2932,848,6/9/2022 18:35,Legal,Expungements,Organization 291,,Jefferson County,KY,40204,Female,36
3313,92,6/29/2022 16:50,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 291,,Jefferson County,KY,40215,Female,50
1828,515,6/22/2022 20:01,Employment,Job Search/Placement,Organization 291,,,,,,
2308,85,6/30/2022 15:18,Physical Health,Medical Expense Assistance,Organization 291,,,,,,
2617,85,6/30/2022 15:18,Physical Health,Medical Equipment/Assistive Technology,Organization 291,,,,,,
3614,85,6/30/2022 15:18,Benefits Navigation,Health Insurance/Benefits,Organization 291,,,,,,
1501,101,6/27/2022 14:08,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Male,41
1502,125,6/10/2022 15:07,Food Assistance,Emergency Food,Organization 295,,Jefferson County,KY,40203,Male,50
1522,198,6/21/2022 13:00,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Undisclosed,40
1527,412,6/24/2022 12:49,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Undisclosed,41
1551,347,6/27/2022 17:23,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Male,57
1581,857,6/9/2022 18:06,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40210,Undisclosed,68
1586,571,6/17/2022 19:41,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40216,Undisclosed,51
1590,857,6/7/2022 20:13,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40210,Undisclosed,68
1637,547,6/22/2022 12:42,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,65
1654,101,6/14/2022 13:04,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Male,41
1670,847,6/9/2022 19:59,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,12
1678,178,6/23/2022 13:11,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40216,Female,59
1683,945,6/7/2022 16:30,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Undisclosed,56
1694,348,6/20/2022 14:32,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40216,Undisclosed,63
1710,173,6/22/2022 13:40,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40216,Undisclosed,63
1735,762,6/14/2022 13:07,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40204,Undisclosed,39
1757,376,6/21/2022 18:36,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,,Undisclosed,67
1760,118,6/30/2022 12:54,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Undisclosed,22
1763,588,6/20/2022 12:58,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,67
1802,748,6/14/2022 14:39,Utilities,Utility Bill Payment Assistance,Organization 295,,Jefferson County,KY,40210,Undisclosed,53
1817,192,6/15/2022 15:25,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40216,Undisclosed,69
1857,404,6/16/2022 17:37,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40202,Undisclosed,52
1867,168,6/29/2022 16:23,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40216,Male,20
1868,570,6/20/2022 20:20,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Male,53
1896,174,6/7/2022 12:44,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40210,Undisclosed,60
1916,267,6/28/2022 14:33,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,64
1940,198,6/29/2022 14:23,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Undisclosed,40
1946,873,6/7/2022 17:08,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40210,Male,62
1974,265,6/28/2022 13:42,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,33
1982,799,6/13/2022 16:42,Transportation,Ride Coordination,Organization 295,3.14,Jefferson County,KY,40245,Undisclosed,52
1989,547,6/10/2022 13:43,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,65
1998,506,6/23/2022 12:54,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40210,Undisclosed,27
2020,181,6/23/2022 17:16,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40210,Female,29
2039,1082,6/2/2022 12:42,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,39
2076,199,6/29/2022 14:41,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,52
2088,264,6/24/2022 19:11,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Undisclosed,51
2090,310,6/9/2022 16:52,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Female,39
2104,845,6/1/2022 13:36,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,27
2133,588,6/13/2022 13:38,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,67
2217,573,6/21/2022 15:11,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40220,Undisclosed,43
2245,155,5/31/2022 19:41,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40210,Undisclosed,41
2275,309,6/14/2022 14:43,Utilities,Utility Bill Payment Assistance,Organization 295,,Jefferson County,KY,40212,Female,32
2294,750,6/13/2022 15:42,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Undisclosed,44
2311,547,6/7/2022 12:43,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,65
2341,589,6/14/2022 17:00,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40223,Undisclosed,72
2381,348,6/27/2022 17:26,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40216,Undisclosed,63
2401,571,5/31/2022 14:09,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40216,Undisclosed,51
2432,1057,6/2/2022 17:33,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40210,Undisclosed,45
2489,580,6/1/2022 15:40,Transportation,Ride Coordination,Organization 295,8.18,Jefferson County,KY,40216,Male,59
2529,993,6/6/2022 13:20,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Male,63
2535,644,6/15/2022 18:43,Transportation,Ride Coordination,Organization 295,0.12,Jefferson County,KY,40211,Undisclosed,25
2585,194,6/29/2022 15:06,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40217,Female,43
2593,412,6/8/2022 15:07,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Undisclosed,41
2616,36,6/21/2022 12:59,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Undisclosed,24
2624,574,6/21/2022 15:14,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Undisclosed,49
2627,174,6/22/2022 14:31,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40210,Undisclosed,60
2629,198,6/21/2022 18:35,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Undisclosed,40
2634,362,6/27/2022 15:52,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40216,Undisclosed,48
2637,876,6/6/2022 15:04,Transportation,Ride Coordination,Organization 295,7.27,Jefferson County,KY,40212,Undisclosed,72
2696,348,6/20/2022 17:27,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40216,Undisclosed,63
2699,419,6/24/2022 15:32,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40203,Undisclosed,28
2756,849,6/9/2022 20:07,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40211,Male,62
2779,850,6/9/2022 20:43,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,39
2793,199,6/29/2022 14:22,Transportation,Ride Coordination,Organization 295,,Jefferson County,KY,40212,Undisclosed,52
2802,912,6/8/2022 12:57,Transportation,Ride Coordination,Organization 295,8.19,Jefferson County,KY,40210,Female,44
