ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
2937,124,6/15/2022 13:49,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24
2938,124,6/30/2022 12:34,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24
2948,122,6/9/2022 17:20,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24
2975,122,6/15/2022 16:35,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24
2984,115,6/9/2022 12:32,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40213,Undisclosed,24
2985,124,6/3/2022 18:14,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24
2987,343,6/16/2022 14:43,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Male,20
2996,122,6/3/2022 18:32,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24
3000,113,6/17/2022 13:48,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Undisclosed,18
3005,998,6/6/2022 13:02,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Male,23
3010,113,6/27/2022 13:03,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Undisclosed,18
3020,176,6/15/2022 16:28,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21
3024,113,6/28/2022 16:06,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Undisclosed,18
3025,96,6/10/2022 19:27,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21
3033,560,6/21/2022 18:07,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40208,Female,20
3038,122,6/24/2022 19:19,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24
3040,77,6/30/2022 15:34,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Female,22
3046,207,6/28/2022 12:51,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40218,Female,19
3051,398,6/17/2022 17:41,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40202,Female,19
3051,398,6/17/2022 17:41,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40202,Female,19
3056,124,6/21/2022 12:50,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24
3062,193,6/24/2022 16:27,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40245,Undisclosed,18
3062,193,6/24/2022 16:27,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40245,Undisclosed,18
3073,583,6/7/2022 16:45,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40120,Male,23
3082,384,6/20/2022 16:43,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Female,23
3118,384,6/9/2022 18:10,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Female,23
3122,122,6/14/2022 19:49,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24
3132,201,6/16/2022 12:38,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23
3142,277,6/9/2022 12:22,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40204,Male,23
3150,122,6/17/2022 19:23,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24
3150,122,6/17/2022 19:23,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24
3161,201,6/24/2022 12:19,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23
3161,201,6/24/2022 12:19,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23
3168,646,6/2/2022 18:22,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Female,20
3176,251,6/14/2022 16:40,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21
3196,277,6/1/2022 12:54,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40204,Male,23
3239,204,6/27/2022 14:45,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40212,Female,23
3267,123,6/30/2022 12:29,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Male,22
3315,277,6/10/2022 12:30,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40204,Male,23
3320,504,6/15/2022 16:41,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21
3328,367,6/14/2022 12:31,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21
3348,176,6/1/2022 16:09,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21
3354,176,6/14/2022 12:58,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21
3365,105,6/29/2022 13:34,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,,Male,23
3367,407,6/16/2022 20:24,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Male,20
3367,407,6/16/2022 20:24,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Male,20
3370,144,6/10/2022 18:34,Transportation,Ride Coordination,Organization 269,,KY,40219,Female,21
3372,114,6/2/2022 19:17,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Male,21
3378,343,6/1/2022 15:13,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Male,20
3379,367,6/24/2022 17:05,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21
3409,879,6/2/2022 17:20,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,19
3417,862,6/6/2022 16:08,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,18
3431,880,6/2/2022 13:28,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40258,Undisclosed,22
3434,251,6/23/2022 18:13,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21
3459,123,6/28/2022 12:31,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Male,22
3485,277,6/8/2022 12:35,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40204,Male,23
3489,251,6/24/2022 19:07,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21
3491,115,6/22/2022 13:17,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40213,Undisclosed,24
3499,96,6/8/2022 12:28,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21
3509,124,6/16/2022 12:45,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24
3510,122,6/21/2022 18:53,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24
3523,176,6/14/2022 15:59,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21
3540,384,6/17/2022 17:04,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Female,23
3540,384,6/17/2022 17:04,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Female,23
3588,201,6/14/2022 13:11,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23
3601,583,6/16/2022 17:31,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40120,Male,23
3603,201,6/16/2022 18:27,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23
3603,201,6/16/2022 18:27,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23
3604,367,6/16/2022 12:46,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21
3610,123,6/16/2022 12:34,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Male,22
3627,201,6/23/2022 12:47,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23
3631,251,6/22/2022 18:41,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21
3634,124,6/6/2022 20:29,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24
3641,504,6/23/2022 13:40,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21
3653,96,6/30/2022 12:32,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21
3657,77,6/14/2022 12:21,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Female,22
3665,846,6/10/2022 12:38,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,22
3671,583,6/15/2022 18:34,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40120,Male,23
3677,394,6/17/2022 12:46,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40206,Female,22
3677,394,6/17/2022 12:46,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40206,Female,22
3691,1042,6/3/2022 13:16,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Male,24
3693,646,6/8/2022 15:30,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Female,20
3703,367,6/17/2022 17:37,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21
1523,1077,6/2/2022 15:32,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
1563,755,6/10/2022 15:57,Transportation,Ride Coordination,Organization 269,,,,Male,19
1589,672,6/16/2022 13:03,Employment,Job Training,Organization 269,Jefferson County,,40212,Undisclosed,23
1645,368,6/16/2022 12:41,Transportation,Ride Coordination,Organization 269,Jefferson County,,40216,Undisclosed,21
1726,74,6/30/2022 15:56,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,18
1734,437,6/8/2022 15:08,Transportation,Ride Coordination,Organization 269,,,,Female,20
1736,60,6/14/2022 12:30,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
1737,179,6/13/2022 16:06,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,19
1747,42,6/16/2022 15:30,Transportation,Ride Coordination,Organization 269,Jefferson County,,40216,Female,20
1755,60,6/15/2022 19:22,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
1755,60,6/15/2022 19:22,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
1825,673,6/16/2022 13:02,Employment,Job Search/Placement,Organization 269,Jefferson County,,40212,Undisclosed,20
1844,437,6/1/2022 19:16,Transportation,Ride Coordination,Organization 269,,,,Female,20
1897,179,6/23/2022 13:15,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,19
1900,567,6/16/2022 13:16,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,16
1924,671,6/16/2022 13:03,Employment,Job Training,Organization 269,Jefferson County,,40212,Undisclosed,19
1947,179,6/22/2022 12:40,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,19
1957,435,6/10/2022 17:06,Transportation,Ride Coordination,Organization 269,,,,Female,22
1997,170,6/21/2022 13:26,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
2010,563,6/21/2022 17:35,Transportation,Ride Coordination,Organization 269,,,,Male,22
2014,170,6/17/2022 19:03,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
2014,170,6/17/2022 19:03,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
2021,437,6/15/2022 12:15,Transportation,Ride Coordination,Organization 269,,,,Female,20
2024,563,6/10/2022 16:00,Transportation,Ride Coordination,Organization 269,,,,Male,22
2048,830,6/10/2022 17:36,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,20
2070,581,6/8/2022 20:39,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,22
2075,368,6/24/2022 19:48,Transportation,Ride Coordination,Organization 269,Jefferson County,,40216,Undisclosed,21
2151,182,6/24/2022 17:51,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Undisclosed,22
2153,368,6/23/2022 20:10,Transportation,Ride Coordination,Organization 269,Jefferson County,,40216,Undisclosed,21
2194,60,6/13/2022 18:23,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
2196,60,6/15/2022 18:46,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
2196,60,6/15/2022 18:46,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
2229,182,6/15/2022 12:41,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Undisclosed,22
2240,37,6/30/2022 17:00,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,18
2260,567,6/21/2022 17:14,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,16
2325,196,6/28/2022 14:54,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,17
2338,206,6/27/2022 12:29,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,18
2354,60,6/14/2022 18:24,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
2356,756,6/9/2022 17:36,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
2363,437,6/24/2022 11:22,Transportation,Ride Coordination,Organization 269,,,,Female,20
2378,73,6/30/2022 15:58,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,18
2385,60,6/15/2022 12:45,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
2447,182,6/23/2022 18:45,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Undisclosed,22
2460,546,6/22/2022 12:42,Transportation,Ride Coordination,Organization 269,,,,Male,18
2492,179,6/15/2022 14:45,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,19
2505,182,6/16/2022 17:17,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Undisclosed,22
2553,368,6/24/2022 17:52,Transportation,Ride Coordination,Organization 269,Jefferson County,,40216,Undisclosed,21
2575,170,6/29/2022 16:14,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
2591,437,6/10/2022 12:48,Transportation,Ride Coordination,Organization 269,,,,Female,20
2695,170,6/16/2022 12:45,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
2780,546,6/16/2022 17:18,Transportation,Ride Coordination,Organization 269,,,,Male,18
2853,546,6/21/2022 12:51,Transportation,Ride Coordination,Organization 269,,,,Male,18
2905,795,6/13/2022 17:24,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,18
2923,435,6/7/2022 14:45,Transportation,Ride Coordination,Organization 269,,,,Female,22
2928,179,6/21/2022 12:52,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,19
2940,206,6/29/2022 12:53,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,18
2970,170,6/27/2022 13:09,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
3003,60,6/17/2022 18:54,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
3003,60,6/17/2022 18:54,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
3080,112,6/30/2022 13:32,Employment,Job Search/Placement,Organization 269,Jefferson County,,40299,Undisclosed,21
3125,60,6/17/2022 12:41,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
3125,60,6/17/2022 12:41,Transportation,Ride Coordination,Organization 269,Jefferson County,,40203,Male,22
3187,581,6/21/2022 13:42,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,22
3222,437,6/13/2022 12:18,Transportation,Ride Coordination,Organization 269,,,,Female,20
3225,581,6/9/2022 16:51,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,22
3251,170,6/22/2022 18:38,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
3275,179,6/16/2022 12:33,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,19
3276,753,6/10/2022 16:42,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,19
3302,563,6/16/2022 14:44,Transportation,Ride Coordination,Organization 269,,,,Male,22
3304,179,6/13/2022 16:09,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,19
3342,1008,6/3/2022 19:49,Transportation,Ride Coordination,Organization 269,,,,,
3350,116,6/30/2022 13:07,Employment,Job Search/Placement,Organization 269,Jefferson County,,40299,Undisclosed,20
3388,170,6/29/2022 12:37,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
3448,170,6/28/2022 12:36,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
3479,563,6/9/2022 2:41,Transportation,Ride Coordination,Organization 269,,,,Male,22
3496,670,6/16/2022 13:04,Employment,Job Training,Organization 269,Jefferson County,,40118,Undisclosed,22
3505,546,6/10/2022 15:51,Transportation,Ride Coordination,Organization 269,,,,Male,18
3506,435,6/24/2022 13:10,Transportation,Ride Coordination,Organization 269,,,,Female,22
3608,170,6/17/2022 12:55,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
3608,170,6/17/2022 12:55,Transportation,Ride Coordination,Organization 269,,,,Undisclosed,21
