ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
3606,330,2021-09-28 19:44:00,Food Assistance,Emergency Food,Organization 22,Lincoln County,KY,40437,Female,62.0
3633,102,2022-06-28 17:57:00,Transportation,Transportation Passes/Vouchers,Organization 22,Caldwell County,KY,42445,Male,4.0
3635,411,2022-06-06 18:58:00,Clothing & Household Goods,,Organization 22,Martin County,KY,41224,Undisclosed,11.0
3639,233,2022-06-27 16:35:00,Clothing & Household Goods,,Organization 22,Grant County,KY,41030,Undisclosed,13.0
3644,440,2022-06-21 17:18:00,Food Assistance,Emergency Food,Organization 22,Jefferson County,KY,41553,Male,45.0
3666,921,2022-06-06 19:32:00,Clothing & Household Goods,,Organization 22,Jessamine County,KY,40356,Female,14.0
3668,757,2022-06-06 19:44:00,Clothing & Household Goods,,Organization 22,Greenup County,KY,41144,Female,19.0
3697,390,2022-06-20 16:10:00,Clothing & Household Goods,,Organization 22,Martin County,KY,41224,Undisclosed,4.0
3697,390,2022-06-20 16:10:00,Clothing & Household Goods,,Organization 22,Martin County,KY,41224,Undisclosed,4.0
1762,983,2022-06-06 17:38:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 22,Jefferson County,KY,,,
2405,475,2022-06-02 14:39:00,Food Assistance,Emergency Food,Organization 22,Hamilton County,OH,45239,Female,60.0
2519,475,2022-06-02 14:39:00,Employment,Job Search/Placement,Organization 22,Hamilton County,OH,45239,Female,60.0
2660,983,2022-06-06 17:38:00,Food Assistance,Emergency Food,Organization 22,Jefferson County,KY,,,
2723,475,2022-06-02 14:39:00,Clothing & Household Goods,,Organization 22,Hamilton County,OH,45239,Female,60.0
2952,983,2022-06-06 17:38:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 22,Jefferson County,KY,,,
2989,475,2022-06-02 14:39:00,Transportation,Ride Coordination,Organization 22,Hamilton County,OH,45239,Female,60.0
1790,200,2022-06-28 18:32:00,Transportation,Transportation Expense Assistance,Organization 23,Pendleton County,KY,41006,Female,0.0
2067,438,2022-06-20 19:25:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 23,Daviess County,KY,42301,Female,25.0
2132,759,2022-06-13 14:04:00,Housing & Shelter,Permanent Housing,Organization 23,Hardin County,KY,40160,Female,12.0
2527,602,2021-06-17 17:25:00,,,Organization 23,Jefferson County,KY,40216,Female,31.0
2664,438,2022-06-20 19:25:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 23,Daviess County,KY,42301,Female,25.0
3206,520,2022-06-20 19:05:00,Transportation,Ride Coordination,Organization 23,Knox County,KY,40906,Male,18.0
3508,200,2022-06-28 18:32:00,Utilities,Utility Bill Payment Assistance,Organization 23,Pendleton County,KY,41006,Female,0.0
3640,709,2022-06-10 13:51:00,Individual & Family Support,Caregiving Services,Organization 25,Jefferson County,KY,40211,Male,63.0
1977,982,2022-06-01 16:33:00,,,Organization 256,Jefferson County,KY,40229,Female,26.0
1684,316,2022-06-06 16:33:00,Transportation,Transportation Passes/Vouchers,Organization 259,Jefferson County,KY,40223,Female,26.0
1912,558,2022-06-15 19:53:00,Mental/Behavioral Health,Behavior Skills Training & Support,Organization 259,Jefferson County,KY,40220,Female,65.0
3230,685,2022-01-12 20:56:00,Individual & Family Support,Social Service Case Management,Organization 259,Jefferson County,KY,40242.0,,
2976,1089,2022-06-01 15:54:00,Benefits Navigation,Health Insurance/Benefits,Organization 261,Oldham County,KY,40056,Female,30.0
3465,478,2022-06-14 17:59:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 261,Shelby County,KY,40003,Female,36.0
3467,478,2022-06-21 21:20:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 261,Shelby County,KY,40003,Female,36.0
3467,478,2022-06-21 21:20:00,,,Organization 261,Shelby County,KY,40003,Female,36.0
3467,478,2022-06-16 16:13:00,,,Organization 261,Shelby County,KY,40003,Female,36.0
1513,384,2022-06-14 11:46:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Female,23.0
1514,277,2022-06-03 11:59:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40204,Male,23.0
1517,77,2022-06-13 12:32:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Female,22.0
1537,77,2022-06-15 16:46:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Female,22.0
1554,395,2022-06-06 19:45:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,19.0
1562,384,2022-06-01 15:10:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Female,23.0
1569,176,2022-06-23 18:12:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21.0
1570,207,2022-06-24 12:28:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40218,Female,19.0
1578,343,2022-06-02 13:59:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Male,20.0
1587,124,2022-06-17 12:46:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24.0
1587,124,2022-06-17 12:46:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24.0
1596,398,2022-06-14 22:14:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40202,Female,19.0
1597,124,2022-06-10 16:27:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24.0
1610,201,2022-06-16 18:27:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23.0
1610,201,2022-06-16 18:27:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23.0
1627,846,2022-06-07 17:50:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,22.0
1647,504,2022-06-16 12:43:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21.0
1653,367,2022-06-06 15:38:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21.0
1657,367,2022-06-17 12:33:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21.0
1657,367,2022-06-17 12:33:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21.0
1659,583,2022-06-08 14:36:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40120,Male,23.0
1662,251,2022-06-09 16:42:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21.0
1675,251,2022-06-10 15:53:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21.0
1677,40,2022-06-30 17:37:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,23.0
1685,394,2022-06-07 13:44:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40206,Female,22.0
1697,583,2022-06-01 17:47:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40120,Male,23.0
1699,114,2022-06-06 14:47:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Male,21.0
1701,77,2022-06-23 18:02:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Female,22.0
1704,201,2022-06-21 13:05:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23.0
1717,144,2022-06-29 19:21:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40219,Female,21.0
1731,122,2022-06-10 12:46:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24.0
1732,367,2022-06-13 12:34:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21.0
1744,810,2022-06-13 14:15:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40219,Male,19.0
1752,113,2022-06-16 13:18:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Undisclosed,18.0
1769,124,2022-06-09 13:16:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24.0
1787,251,2022-06-13 15:56:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21.0
1801,394,2022-06-08 12:22:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40206,Female,22.0
1811,133,2022-06-29 20:02:00,Social Enrichment,Youth Development,Organization 269,Jefferson County,KY,40210,Female,16.0
1813,121,2022-06-03 12:57:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,21.0
1830,171,2022-06-17 16:35:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Undisclosed,20.0
1843,384,2022-06-07 20:10:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Female,23.0
1846,619,2022-06-17 16:32:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Female,22.0
1848,394,2022-06-09 12:32:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40206,Female,22.0
1860,115,2022-06-17 12:54:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40213,Undisclosed,24.0
1861,176,2022-06-17 18:36:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21.0
1861,176,2022-06-17 18:36:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21.0
1869,204,2022-06-29 13:11:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40212,Female,23.0
1886,122,2022-06-02 12:16:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24.0
1892,395,2022-06-16 02:20:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,19.0
1905,277,2022-06-28 15:12:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40204,Male,23.0
1908,124,2022-06-07 14:00:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24.0
1909,583,2022-06-13 16:08:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40120,Male,23.0
1910,201,2022-06-15 13:06:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23.0
1915,583,2022-06-06 17:48:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40120,Male,23.0
1944,96,2022-06-09 19:14:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21.0
1978,201,2022-06-17 12:33:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23.0
1978,201,2022-06-17 12:33:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23.0
1984,114,2022-06-02 19:39:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Male,21.0
1988,367,2022-06-24 15:32:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21.0
1990,123,2022-06-17 12:30:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Male,22.0
1991,77,2022-06-23 14:50:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Female,22.0
2003,947,2022-06-07 15:59:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40212,Female,20.0
2006,202,2022-06-24 15:23:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Undisclosed,19.0
2006,202,2022-06-24 15:23:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Undisclosed,19.0
2028,122,2022-06-16 13:06:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24.0
2029,367,2022-06-06 13:21:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21.0
2034,77,2022-06-16 12:22:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Female,22.0
2038,121,2022-06-21 17:12:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,21.0
2046,403,2022-06-16 13:21:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,19.0
2046,403,2022-06-16 13:21:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,19.0
2047,117,2022-06-06 13:20:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40212,Male,18.0
2049,277,2022-06-22 12:57:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40204,Male,23.0
2054,201,2022-06-22 12:29:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40272,Female,23.0
2066,367,2022-06-16 18:11:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21.0
2080,646,2022-06-15 12:52:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Female,20.0
2084,156,2022-06-29 18:08:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40218,Female,24.0
2086,113,2022-06-27 17:46:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Undisclosed,18.0
2098,384,2022-06-02 20:38:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Female,23.0
2099,504,2022-06-22 13:10:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21.0
2100,862,2022-06-01 14:26:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,18.0
2136,207,2022-06-27 11:59:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40218,Female,19.0
2138,617,2022-06-17 17:19:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40299,Female,20.0
2178,122,2022-06-08 12:26:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Male,24.0
2180,202,2022-06-21 15:21:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Undisclosed,19.0
2189,251,2022-06-08 16:25:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21.0
2189,251,2022-06-08 16:25:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21.0
2195,395,2022-06-17 12:53:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,19.0
2195,395,2022-06-17 12:53:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,19.0
2211,124,2022-06-14 12:23:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24.0
2216,123,2022-06-27 12:35:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Male,22.0
2251,251,2022-06-08 16:25:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21.0
2255,176,2022-06-21 16:54:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21.0
2257,398,2022-06-15 16:20:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40202,Female,19.0
2263,403,2022-06-15 15:15:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,19.0
2279,367,2022-06-23 13:19:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,21.0
2291,384,2022-06-07 12:25:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Female,23.0
2342,123,2022-06-15 12:49:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Male,22.0
2362,207,2022-06-29 12:45:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40218,Female,19.0
2388,96,2022-06-13 12:21:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21.0
2389,394,2022-06-16 13:19:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40206,Female,22.0
2389,394,2022-06-16 13:19:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40206,Female,22.0
2393,398,2022-06-16 17:27:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40202,Female,19.0
2404,124,2022-06-22 12:56:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40210,Male,24.0
2426,384,2022-06-21 18:52:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Female,23.0
2430,176,2022-06-22 18:37:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21.0
2444,77,2022-06-28 12:34:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40214,Female,22.0
2450,114,2022-06-27 13:57:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Male,21.0
2451,251,2022-06-28 18:06:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21.0
2458,114,2022-06-06 16:01:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Male,21.0
2462,96,2022-06-28 13:53:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21.0
2469,455,2022-06-23 18:48:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40218,Female,21.0
2470,384,2022-06-01 17:48:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40215,Female,23.0
2477,115,2022-06-10 12:35:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40213,Undisclosed,24.0
2495,96,2022-06-13 19:25:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Female,21.0
2502,395,2022-06-15 14:18:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,19.0
2550,251,2022-06-16 17:27:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21.0
2550,251,2022-06-16 17:27:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,21.0
2551,115,2022-06-24 15:23:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40213,Undisclosed,24.0
2552,846,2022-06-09 12:24:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40203,Female,22.0
2558,113,2022-06-28 13:10:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40216,Undisclosed,18.0
2563,751,2022-06-13 13:22:00,Transportation,Ride Coordination,Organization 269,Jefferson County,KY,40211,Female,23.0
